id,title,url,fetch_date,price
767229626,Mieszkanie do wynajęcia - ul.Szczytnicka.,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-ul-szczytnicka-CID3-IDPWdto.html#cf140a7dec,"07/08/2022, 01:15:31",2500
763983652,Wynajmę nowe mieszkanie przy KUNICKIEGO we Wrocławiu,https://www.olx.pl/d/oferta/wynajme-nowe-mieszkanie-przy-kunickiego-we-wroclawiu-CID3-IDPHB2Y.html#cf140a7dec,"07/08/2022, 01:15:31",2800
712752422,ul.Kręta 21 dwupokojowe mieszkanie z balkonem już dostępne!,https://www.olx.pl/d/oferta/ul-kreta-21-dwupokojowe-mieszkanie-z-balkonem-juz-dostepne-CID3-IDMeDsO.html#cf140a7dec,"07/08/2022, 01:15:31",3000
767222810,Rozkładowe mieszkanie okolice FAT.,https://www.olx.pl/d/oferta/rozkladowe-mieszkanie-okolice-fat-CID3-IDPWbHs.html#cf140a7dec,"07/08/2022, 01:15:31",2700
766764405,"Mieszkanie 2 pokojowe ul. Suwalska – Maślice – 51m2, balkon",https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-ul-suwalska-maslice-51m2-balkon-CID3-IDPTgrP.html#cf140a7dec,"07/08/2022, 01:15:31",2600
767215835,Mieszkanie do wynajęcia - 55 m2 - 2 pokoje - Muchobór Wielki Wrocław,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-55-m2-2-pokoje-muchobor-wielki-wroclaw-CID3-IDPW9SX.html#cf140a7dec,"07/08/2022, 01:15:31",2300
767210973,mieszkanie w domu na Krzykach,https://www.olx.pl/d/oferta/mieszkanie-w-domu-na-krzykach-CID3-IDPW8Cx.html#cf140a7dec,"07/08/2022, 01:15:31",2400
767208491,Wynajmę  mieszkanie,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDPW7Yw.html#cf140a7dec,"07/08/2022, 01:15:31",2400
767206308,"2-pokoje, bez pośredników, Krzyki-Jagodno",https://www.otodom.pl/pl/oferta/2-pokoje-bez-posrednikow-krzyki-jagodno-ID41piQ.html?,"07/08/2022, 01:15:31",2800
767204790,"Mieszkanie dwupokojowe do wynajęcia, Psie Pole Wrocław, okolice Marino",https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-do-wynajecia-psie-pole-wroclaw-okolice-marino-CID3-IDPW70O.html#cf140a7dec,"07/08/2022, 01:15:31",2900
